index,Bayesian_POS_OOS_rate,Bayesian_POS_beta_rate,Bayesian_POS_alpha_level,Bayesian_POS_lost_sales,Bayesian_POS_pinball_loss,EHASTRA_EH_NUMMER,Magazine
1156,0.0,1.0,1.0,213.0,0.7344827586206897,EHG6815265,A
1157,0.0,1.0,1.0,170.0,0.586206896551724,EHG6826862,A
1158,0.0,1.0,1.0,71.0,0.2448275862068965,EHG6897000,A
1159,0.0,1.0,1.0,229.0,0.7896551724137929,EHG6916977,A
1160,0.0,1.0,1.0,58.0,0.2521739130434781,EHG7004715,A
1161,0.0,1.0,1.0,132.0,0.4551724137931034,EHG7024198,A
1162,0.0,1.0,1.0,153.0,0.5275862068965516,EHG7088666,A
1163,0.0344827586206896,0.9973474801061007,0.9655172413793104,155.0,0.5620689655172413,EHG7107417,A
1164,0.0,1.0,1.0,131.0,0.4517241379310344,EHG7113464,A
1165,0.0,1.0,1.0,79.0,0.2724137931034482,EHG7199636,A
1166,0.0,1.0,1.0,77.0,0.2655172413793102,EHG7237166,A
1167,0.0,1.0,1.0,91.0,0.3137931034482757,EHG7328758,A
1168,0.0,1.0,1.0,146.0,0.5034482758620689,EHG7360950,A
1169,0.0,1.0,1.0,113.0,0.389655172413793,EHG7608270,A
1170,0.037037037037037,0.992,0.962962962962963,47.0,0.2037037037037036,EHG7645309,A
1171,0.0,1.0,1.0,124.0,0.4275862068965517,EHG7749854,A
1172,0.0344827586206896,0.9907407407407408,0.9655172413793104,42.0,0.1724137931034482,EHG7758015,A
1173,0.0,1.0,1.0,74.0,0.2551724137931033,EHG7797360,A
1174,0.0,1.0,1.0,147.0,0.5879999999999999,EHG7819171,A
1175,0.0,1.0,1.0,171.0,0.5896551724137931,EHG7890631,A
1176,0.0,1.0,1.0,51.0,0.2125,EHG8045539,A
1177,0.0,1.0,1.0,147.0,0.5068965517241378,EHG8047771,A
1178,0.0,1.0,1.0,156.0,0.5379310344827586,EHG8054791,A
1179,0.0,1.0,1.0,194.0,0.6689655172413794,EHG8091238,A
1180,0.0,1.0,1.0,80.0,0.2758620689655172,EHG8128110,A
1181,0.0,1.0,1.0,96.0,0.3310344827586207,EHG8263377,A
1182,0.0,1.0,1.0,159.0,0.5482758620689654,EHG8305189,A
1183,0.0,1.0,1.0,76.0,0.2620689655172413,EHG8454360,A
1184,0.0,1.0,1.0,112.0,0.3862068965517241,EHG8516564,A
1185,0.0,1.0,1.0,52.0,0.1793103448275861,EHG8575050,A
1186,0.0,1.0,1.0,157.0,0.5413793103448274,EHG8617052,A
1187,0.0,1.0,1.0,71.0,0.2448275862068965,EHG8620798,A
1188,0.0,1.0,1.0,122.0,0.4206896551724137,EHG8696066,A
1189,0.0,1.0,1.0,130.0,0.4482758620689654,EHG8820105,A
1190,0.0357142857142857,0.9910714285714286,0.9642857142857144,35.0,0.1535714285714285,EHG8833496,A
1191,0.0,1.0,1.0,129.0,0.4777777777777776,EHG8880649,A
1192,0.0,1.0,1.0,133.0,0.4586206896551724,EHG8932724,A
1193,0.0,1.0,1.0,111.0,0.3827586206896551,EHG8997026,A
1194,0.0,1.0,1.0,62.0,0.2137931034482758,EHG9025227,A
1195,0.0,1.0,1.0,243.0,0.9346153846153844,EHG9065187,A
1196,0.0344827586206896,0.992,0.9655172413793104,54.0,0.2137931034482758,EHG9096559,A
1197,0.0,1.0,1.0,100.0,0.3448275862068964,EHG9126896,A
1198,0.0,1.0,1.0,25.0,0.0862068965517241,EHG9177271,A
1199,0.0,1.0,1.0,159.0,0.5482758620689655,EHG9269307,A
1200,0.0,1.0,1.0,69.0,0.2379310344827585,EHG9315331,A
1201,0.0,1.0,1.0,53.0,0.1827586206896551,EHG9321524,A
1202,0.0,1.0,1.0,69.0,0.2379310344827585,EHG9324494,A
1203,0.0,1.0,1.0,146.0,0.5034482758620689,EHG9345512,A
1204,0.0,1.0,1.0,133.0,0.4586206896551724,EHG9462900,A
1205,0.0,1.0,1.0,170.0,0.586206896551724,EHG9509756,A
1206,0.0,1.0,1.0,158.0,0.5448275862068964,EHG9523304,A
1207,0.0,1.0,1.0,54.0,0.3176470588235293,EHG9542882,A
1208,0.0,1.0,1.0,89.0,0.3068965517241379,EHG9548307,A
1209,0.0,1.0,1.0,87.0,0.3346153846153846,EHG9648015,A
1210,0.0,1.0,1.0,64.0,0.2206896551724137,EHG9716396,A
1211,0.0,1.0,1.0,49.0,0.1749999999999999,EHG9754729,A
1212,0.0,1.0,1.0,100.0,0.3448275862068966,EHG9771296,A
1213,0.0,1.0,1.0,52.0,0.2166666666666666,EHG9839509,A
1214,0.0,1.0,1.0,142.0,0.489655172413793,EHG9882259,A
1215,0.0689655172413793,0.9864532019704434,0.9310344827586208,63.0,0.2999999999999999,EHG9895378,A
1216,0.0344827586206896,0.991304347826087,0.9655172413793104,68.0,0.2620689655172413,EHH0010681,A
1217,0.0,1.0,1.0,84.0,0.289655172413793,EHH0165596,A
1218,0.0,1.0,1.0,72.0,0.2482758620689654,EHH0192000,A
1219,0.0,1.0,1.0,137.0,0.4724137931034481,EHH0213988,A
1220,0.0,1.0,1.0,63.0,0.2423076923076922,EHH0264301,A
1221,0.0,1.0,1.0,138.0,0.4758620689655171,EHH0387404,A
1222,0.0,1.0,1.0,194.0,0.6689655172413791,EHH0435900,A
1223,0.0344827586206896,0.9841269841269842,0.9655172413793104,90.0,0.4206896551724138,EHH0490651,A
1224,0.0,1.0,1.0,175.0,0.603448275862069,EHH0583320,A
1225,0.0,1.0,1.0,105.0,0.3620689655172412,EHH0738799,A
1226,0.0,1.0,1.0,195.0,0.6724137931034483,EHH0815036,A
1227,0.0344827586206896,0.996551724137931,0.9655172413793104,219.0,0.8103448275862066,EHH0834212,A
1228,0.0,1.0,1.0,120.0,0.4137931034482759,EHH0847858,A
1229,0.0,1.0,1.0,112.0,0.3862068965517241,EHH0858165,A
1230,0.0,1.0,1.0,158.0,0.5448275862068965,EHH0891529,A
1231,0.0344827586206896,0.9930555555555556,0.9655172413793104,79.0,0.2999999999999999,EHH0912571,A
1232,0.0,1.0,1.0,43.0,0.1653846153846153,EHH0925334,A
1233,0.0,1.0,1.0,123.0,0.4241379310344827,EHH1283756,A
1234,0.0,1.0,1.0,142.0,0.4896551724137929,EHH1318142,A
1235,0.0,1.0,1.0,188.0,0.6482758620689654,EHH1320000,A
1236,0.1034482758620689,0.9814814814814816,0.896551724137931,58.0,0.282758620689655,EHH1403989,A
1237,0.0,1.0,1.0,136.0,0.4689655172413792,EHH1488104,A
1238,0.0,1.0,1.0,68.0,0.2344827586206896,EHH1490936,A
1239,0.0,1.0,1.0,67.0,0.2310344827586206,EHH1563045,A
1240,0.0,1.0,1.0,50.0,0.1724137931034482,EHH1643157,A
1241,0.0,1.0,1.0,96.0,0.3310344827586206,EHH1758627,A
1242,0.0,1.0,1.0,142.0,0.4896551724137929,EHH1777515,A
1243,0.0,1.0,1.0,80.0,0.2758620689655172,EHH1788524,A
1244,0.0,1.0,1.0,227.0,0.7827586206896548,EHH1825891,A
1245,0.0,1.0,1.0,127.0,0.4379310344827585,EHH1854992,A
1246,0.0,1.0,1.0,141.0,0.4862068965517241,EHH1951770,A
1247,0.0,1.0,1.0,126.0,0.4344827586206896,EHH2073931,A
1248,0.0,1.0,1.0,116.0,0.3999999999999999,EHH2085199,A
1249,0.0344827586206896,0.9956896551724138,0.9655172413793104,74.0,0.282758620689655,EHH2089082,A
1250,0.0,1.0,1.0,102.0,0.3517241379310344,EHH2115375,A
1251,0.0344827586206896,0.9961685823754788,0.9655172413793104,184.0,0.6896551724137929,EHH2132899,A
1252,0.0,1.0,1.0,237.0,0.8172413793103447,EHH2200319,A
1253,0.0,1.0,1.0,142.0,0.4896551724137929,EHH2215892,A
1254,0.0,1.0,1.0,79.0,0.2724137931034482,EHH2235838,A
1255,0.0,1.0,1.0,71.0,0.7099999999999997,EHH2236364,A
1256,0.0,1.0,1.0,104.0,0.3586206896551723,EHH2331151,A
1257,0.0,1.0,1.0,109.0,0.3758620689655172,EHH2385958,A
1258,0.0,1.0,1.0,149.0,0.5137931034482758,EHH2389530,A
1259,0.0,1.0,1.0,183.0,0.6310344827586206,EHH2684156,A
1260,0.0,1.0,1.0,41.0,0.1413793103448275,EHH2734081,A
1261,0.0689655172413793,0.9864532019704434,0.9310344827586208,62.0,0.2965517241379309,EHH2761382,A
1262,0.0689655172413793,0.9901477832512317,0.9310344827586208,71.0,0.2999999999999999,EHH2764737,A
1263,0.0,1.0,1.0,98.0,0.3379310344827586,EHH2800095,A
1264,0.0,1.0,1.0,73.0,0.2517241379310344,EHH2804911,A
1265,0.0,1.0,1.0,118.0,0.4068965517241379,EHH2853626,A
1266,0.0,1.0,1.0,100.0,0.3448275862068966,EHH3055682,A
1267,0.0,1.0,1.0,82.0,0.2827586206896551,EHH3087418,A
1268,0.0,1.0,1.0,72.0,0.2482758620689654,EHH3130528,A
1269,0.0,1.0,1.0,84.0,0.289655172413793,EHH3226471,A
1270,0.0,1.0,1.0,98.0,0.3379310344827586,EHH3229947,A
1271,0.0,1.0,1.0,207.0,0.7137931034482758,EHH3236235,A
1272,0.0,1.0,1.0,227.0,0.7827586206896551,EHH3288872,A
1273,0.0,1.0,1.0,71.0,0.2629629629629629,EHH3295879,A
1274,0.0,1.0,1.0,172.0,0.593103448275862,EHH3435379,A
1275,0.0344827586206896,0.9973474801061007,0.9655172413793104,130.0,0.4758620689655171,EHH3455186,A
1276,0.0,1.0,1.0,41.0,0.1413793103448275,EHH3482608,A
1277,0.0,1.0,1.0,208.0,0.7172413793103447,EHH3561662,A
1278,0.0,1.0,1.0,68.0,0.2344827586206896,EHH3578312,A
1279,0.0,1.0,1.0,72.0,0.2482758620689654,EHH3599521,A
1280,0.0,1.0,1.0,53.0,0.1827586206896551,EHH3606842,A
1281,0.0,1.0,1.0,261.0,0.8999999999999998,EHH3608251,A
1282,0.0,1.0,1.0,119.0,0.4103448275862069,EHH3810506,A
1283,0.0,1.0,1.0,43.0,0.1653846153846153,EHH3838350,A
1284,0.0,1.0,1.0,93.0,0.3206896551724137,EHH3865561,A
1285,0.0,1.0,1.0,187.0,0.6448275862068965,EHH4029386,A
1286,0.0689655172413793,0.988095238095238,0.9310344827586208,61.0,0.2655172413793102,EHH4042519,A
1287,0.0,1.0,1.0,79.0,0.2724137931034482,EHH4055325,A
1288,0.0344827586206896,0.9910714285714286,0.9655172413793104,97.0,0.389655172413793,EHH4126648,A
1289,0.0,1.0,1.0,83.0,0.2862068965517241,EHH4182476,A
1290,0.0689655172413793,0.9885057471264368,0.9310344827586208,42.0,0.1999999999999999,EHH4351965,A
1291,0.0344827586206896,0.997536945812808,0.9655172413793104,124.0,0.4551724137931033,EHH4390320,A
1292,0.0,1.0,1.0,61.0,0.2103448275862068,EHH4491494,A
1293,0.0,1.0,1.0,111.0,0.3827586206896551,EHH4664924,A
1294,0.0,1.0,1.0,96.0,0.3310344827586207,EHH4677379,A
1295,0.0,1.0,1.0,96.0,0.3310344827586206,EHH4700294,A
1296,0.0,1.0,1.0,171.0,0.5896551724137931,EHH4728795,A
1297,0.0,1.0,1.0,99.0,0.3413793103448275,EHH4758628,A
1298,0.0344827586206896,0.9984326018808776,0.9655172413793104,205.0,0.7344827586206895,EHH4857777,A
1299,0.0,1.0,1.0,130.0,0.4482758620689654,EHH4978768,A
1300,0.0,1.0,1.0,98.0,0.3379310344827585,EHH5009174,A
1301,0.0,1.0,1.0,66.0,0.2275862068965517,EHH5010212,A
1302,0.0,1.0,1.0,106.0,0.3785714285714285,EHH5019884,A
1303,0.0,1.0,1.0,121.0,0.4172413793103448,EHH5047171,A
1304,0.0,1.0,1.0,100.0,0.3448275862068964,EHH5064392,A
1305,0.0,1.0,1.0,39.0,0.2599999999999999,EHH5105072,A
1306,0.0,1.0,1.0,42.0,0.1448275862068965,EHH5109541,A
1307,0.0,1.0,1.0,166.0,0.5724137931034482,EHH5152347,A
1308,0.0,1.0,1.0,91.0,0.3137931034482758,EHH5166259,A
1309,0.1034482758620689,0.9659090909090908,0.896551724137931,51.0,0.2586206896551724,EHH5203789,A
1310,0.0,1.0,1.0,125.0,0.4310344827586206,EHH5380549,A
1311,0.0,1.0,1.0,213.0,0.7344827586206893,EHH5527377,A
1312,0.0,1.0,1.0,19.0,0.1266666666666666,EHH5561462,A
1313,0.0,1.0,1.0,130.0,0.4482758620689654,EHH5673208,A
1314,0.0,1.0,1.0,191.0,0.7346153846153844,EHH5748330,A
1315,0.0,1.0,1.0,195.0,0.6724137931034481,EHH5811524,A
1316,0.0689655172413793,0.9880268199233716,0.9310344827586208,105.0,0.4448275862068965,EHH5827561,A
1317,0.0,1.0,1.0,99.0,0.3413793103448276,EHH5865559,A
1318,0.0,1.0,1.0,119.0,0.4103448275862068,EHH5870792,A
1319,0.0,1.0,1.0,187.0,0.6448275862068965,EHH5911950,A
1320,0.0,1.0,1.0,166.0,0.5724137931034482,EHH6006568,A
1321,0.0,1.0,1.0,149.0,0.5137931034482758,EHH6043399,A
1322,0.0,1.0,1.0,96.0,0.3310344827586207,EHH6071371,A
1323,0.0,1.0,1.0,199.0,0.6862068965517238,EHH6084058,A
1324,0.0,1.0,1.0,98.0,0.3379310344827586,EHH6171901,A
1325,0.0,1.0,1.0,156.0,0.5379310344827585,EHH6176689,A
1326,0.0,1.0,1.0,77.0,0.2655172413793102,EHH6211304,A
1327,0.0,1.0,1.0,111.0,0.3827586206896551,EHH6239474,A
1328,0.0344827586206896,0.9942528735632185,0.9655172413793104,63.0,0.2448275862068965,EHH6260517,A
1329,0.0,1.0,1.0,101.0,0.3607142857142857,EHH6275066,A
1330,0.0689655172413793,0.9942528735632185,0.9310344827586208,89.0,0.3620689655172412,EHH6362954,A
1331,0.0,1.0,1.0,63.0,0.2172413793103447,EHH6474720,A
1332,0.0,1.0,1.0,90.0,0.3333333333333332,EHH6567147,A
1333,0.0,1.0,1.0,74.0,0.2551724137931034,EHH6581265,A
1334,0.0,1.0,1.0,131.0,0.4517241379310343,EHH6605912,A
1335,0.0689655172413793,0.9751521298174444,0.9310344827586208,153.0,0.8310344827586207,EHH6607304,A
1336,0.0,1.0,1.0,167.0,0.5758620689655172,EHH6650629,A
1337,0.0,1.0,1.0,78.0,0.2689655172413793,EHH6758234,A
1338,0.0,1.0,1.0,150.0,0.5172413793103448,EHH6773942,A
1339,0.0,1.0,1.0,131.0,0.4517241379310344,EHH6818595,A
1340,0.0,1.0,1.0,82.0,0.282758620689655,EHH6866996,A
1341,0.0,1.0,1.0,117.0,0.4034482758620689,EHH6875518,A
1342,0.0,1.0,1.0,96.0,0.3310344827586207,EHH6885328,A
1343,0.0,1.0,1.0,56.0,0.1931034482758619,EHH6885691,A
1344,0.0689655172413793,0.988095238095238,0.9310344827586208,51.0,0.2310344827586206,EHH7018950,A
1345,0.0,1.0,1.0,141.0,0.486206896551724,EHH7124505,A
1346,0.0,1.0,1.0,53.0,0.1827586206896551,EHH7143074,A
1347,0.0,1.0,1.0,182.0,0.6275862068965515,EHH7190577,A
1348,0.0,1.0,1.0,159.0,0.5482758620689654,EHH7243125,A
1349,0.0,1.0,1.0,67.0,0.2310344827586206,EHH7259624,A
1350,0.0,1.0,1.0,106.0,0.3655172413793103,EHH7278718,A
1351,0.0,1.0,1.0,97.0,0.3344827586206897,EHH7295569,A
1352,0.0,1.0,1.0,168.0,0.5793103448275863,EHH7319727,A
1353,0.0,1.0,1.0,190.0,0.6551724137931033,EHH7442449,A
1354,0.0,1.0,1.0,191.0,0.6586206896551725,EHH7472637,A
1355,0.0,1.0,1.0,98.0,0.3379310344827586,EHH7640760,A
1356,0.0,1.0,1.0,69.0,0.2464285714285713,EHH7722660,A
1357,0.0689655172413793,0.9864532019704434,0.9310344827586208,69.0,0.3206896551724138,EHH7793788,A
1358,0.0,1.0,1.0,66.0,0.2275862068965516,EHH7873047,A
1359,0.0,1.0,1.0,123.0,0.4241379310344827,EHH7873258,A
1360,0.0,1.0,1.0,144.0,0.4965517241379309,EHH7944001,A
1361,0.0,1.0,1.0,179.0,0.6172413793103446,EHH8018096,A
1362,0.0344827586206896,0.9871794871794872,0.9655172413793104,62.0,0.2689655172413792,EHH8077605,A
1363,0.0344827586206896,0.9961685823754788,0.9655172413793104,131.0,0.4793103448275861,EHH8109105,A
1364,0.0714285714285714,0.9710144927536232,0.9285714285714286,22.0,0.1357142857142857,EHH8155005,A
1365,0.0,1.0,1.0,63.0,0.2333333333333332,EHH8299699,A
1366,0.0,1.0,1.0,65.0,0.2241379310344827,EHH8392021,A
1367,0.0,1.0,1.0,151.0,0.5206896551724137,EHH8393984,A
1368,0.0689655172413793,0.9666666666666666,0.9310344827586208,27.0,0.1482758620689654,EHH8442452,A
1369,0.0344827586206896,0.9928571428571428,0.9655172413793104,50.0,0.1999999999999999,EHH8469224,A
1370,0.0344827586206896,0.9977011494252872,0.9655172413793104,182.0,0.6551724137931033,EHH8679301,A
1371,0.0,1.0,1.0,84.0,0.289655172413793,EHH8794095,A
1372,0.0,1.0,1.0,67.0,0.2310344827586206,EHH8827125,A
1373,0.0,1.0,1.0,210.0,0.7241379310344828,EHH8929256,A
1374,0.0,1.0,1.0,66.0,0.2275862068965516,EHH8952019,A
1375,0.0,1.0,1.0,129.0,0.4448275862068965,EHH8964555,A
1376,0.0,1.0,1.0,78.0,0.2689655172413792,EHH8979926,A
1377,0.0,1.0,1.0,156.0,0.5379310344827585,EHH9009465,A
1378,0.0,1.0,1.0,213.0,0.7344827586206897,EHH9043099,A
1379,0.0,1.0,1.0,95.0,0.3275862068965517,EHH9110882,A
1380,0.0,1.0,1.0,98.0,0.6533333333333332,EHH9179546,A
1381,0.0,1.0,1.0,190.0,0.6551724137931033,EHH9215577,A
1382,0.0,1.0,1.0,201.0,0.6931034482758619,EHH9255795,A
1383,0.04,0.9852941176470588,0.96,48.0,0.2239999999999999,EHH9260835,A
1384,0.0,1.0,1.0,104.0,0.4159999999999999,EHH9449757,A
1385,0.0,1.0,1.0,164.0,0.5655172413793101,EHH9506792,A
1386,0.0,1.0,1.0,114.0,0.393103448275862,EHH9635389,A
1387,0.0344827586206896,0.9910714285714286,0.9655172413793104,49.0,0.196551724137931,EHH9706710,A
1388,0.0,1.0,1.0,204.0,0.7034482758620688,EHH9727935,A
1389,0.0344827586206896,0.993103448275862,0.9655172413793104,58.0,0.2275862068965516,EHH9833055,A
1390,0.0,1.0,1.0,71.0,0.2448275862068965,EHH9892172,A
1391,0.0344827586206896,0.9938271604938272,0.9655172413793104,82.0,0.3103448275862068,EHH9992671,A
1392,0.0,1.0,1.0,48.0,0.1655172413793103,EHI0101637,A
1393,0.0,1.0,1.0,72.0,0.2482758620689654,EHI0103399,A
1394,0.0,1.0,1.0,193.0,0.6655172413793102,EHI0127214,A
1395,0.0,1.0,1.0,162.0,0.5586206896551723,EHI0133459,A
1396,0.0,1.0,1.0,209.0,0.7206896551724136,EHI0185818,A
1397,0.0,1.0,1.0,117.0,0.4034482758620689,EHI0198092,A
1398,0.0,1.0,1.0,224.0,0.7724137931034483,EHI0246028,A
1399,0.0344827586206896,0.981609195402299,0.9655172413793104,117.0,0.6241379310344828,EHI0246056,A
1400,0.0,1.0,1.0,75.0,0.2586206896551724,EHI0311894,A
1401,0.0,1.0,1.0,198.0,0.6827586206896551,EHI0464762,A
1402,0.0,1.0,1.0,46.0,0.2874999999999999,EHI0625288,A
1403,0.0,1.0,1.0,326.0,1.1241379310344826,EHI0670800,A
1404,0.0,1.0,1.0,192.0,0.6620689655172414,EHI0706586,A
1405,0.0,1.0,1.0,88.0,0.3034482758620688,EHI0759152,A
1406,0.0,1.0,1.0,48.0,0.1655172413793103,EHI0819750,A
1407,0.0344827586206896,0.9956896551724138,0.9655172413793104,91.0,0.3413793103448275,EHI0844784,A
1408,0.0,1.0,1.0,102.0,0.3517241379310344,EHI0942704,A
1409,0.0689655172413793,0.9761904761904762,0.9310344827586208,54.0,0.2413793103448275,EHI0944205,A
1410,0.0,1.0,1.0,38.0,0.1809523809523809,EHI0948267,A
1411,0.0344827586206896,0.9903381642512078,0.9655172413793104,136.0,0.5241379310344827,EHI0954390,A
1412,0.0,1.0,1.0,118.0,0.4068965517241379,EHI0981105,A
1413,0.0,1.0,1.0,135.0,0.4655172413793103,EHI1136817,A
1414,0.0,1.0,1.0,84.0,0.289655172413793,EHI1320417,A
1415,0.0,1.0,1.0,86.0,0.2965517241379309,EHI1352910,A
1416,0.0,1.0,1.0,186.0,0.6413793103448276,EHI1409389,A
1417,0.0,1.0,1.0,49.0,0.1689655172413793,EHI1416686,A
1418,0.0,1.0,1.0,87.0,0.3,EHI1476314,A
1419,0.0,1.0,1.0,126.0,0.4344827586206896,EHI1500268,A
1420,0.0,1.0,1.0,68.0,0.2956521739130434,EHI1502040,A
1421,0.0,1.0,1.0,187.0,0.6448275862068965,EHI1591770,A
1422,0.0,1.0,1.0,72.0,0.2482758620689654,EHI1648830,A
1423,0.0,1.0,1.0,70.0,0.2916666666666666,EHI1652145,A
1424,0.0,1.0,1.0,170.0,0.5862068965517239,EHI1674092,A
1425,0.0,1.0,1.0,56.0,0.193103448275862,EHI1697967,A
1426,0.0,1.0,1.0,67.0,0.2310344827586206,EHI1766715,A
1427,0.0,1.0,1.0,59.0,0.2107142857142857,EHI1802792,A
1428,0.0,1.0,1.0,106.0,0.3655172413793103,EHI1821782,A
1429,0.0,1.0,1.0,145.0,0.4999999999999999,EHI1877790,A
1430,0.0344827586206896,0.998768472906404,0.9655172413793104,247.0,0.879310344827586,EHI1892606,A
1431,0.0,1.0,1.0,166.0,0.5724137931034481,EHI2021368,A
1432,0.0,1.0,1.0,128.0,0.4413793103448275,EHI2042127,A
1433,0.0,1.0,1.0,145.0,0.4999999999999999,EHI2073931,A
1434,0.0,1.0,1.0,126.0,0.4344827586206896,EHI2106626,A
1435,0.0,1.0,1.0,49.0,0.1689655172413793,EHI2154928,A
1436,0.0,1.0,1.0,128.0,0.4413793103448274,EHI2219534,A
1437,0.0,1.0,1.0,100.0,0.3448275862068966,EHI2248857,A
1438,0.0,1.0,1.0,156.0,0.5379310344827585,EHI2255880,A
1439,0.0344827586206896,0.9903846153846154,0.9655172413793104,38.0,0.1586206896551723,EHI2267006,A
1440,0.0,1.0,1.0,67.0,0.2481481481481481,EHI2270401,A
1441,0.0,1.0,1.0,44.0,0.1517241379310344,EHI2272918,A
1442,0.0,1.0,1.0,159.0,0.5482758620689654,EHI2317065,A
1443,0.0,1.0,1.0,37.0,0.1275862068965517,EHI2559208,A
1444,0.0,1.0,1.0,243.0,0.8379310344827584,EHI2713129,A
1445,0.0344827586206896,0.9946949602122016,0.9655172413793104,84.0,0.3448275862068964,EHI2733628,A
1446,0.0357142857142857,0.9955357142857144,0.9642857142857144,82.0,0.3214285714285713,EHI2829931,A
1447,0.0,1.0,1.0,186.0,0.6413793103448275,EHI2899034,A
1448,0.0344827586206896,0.9991589571068124,0.9655172413793104,234.0,0.8344827586206895,EHI2908886,A
1449,0.0,1.0,1.0,165.0,0.5689655172413792,EHI2931379,A
1450,0.0,1.0,1.0,97.0,0.3592592592592592,EHI2955897,A
1451,0.0,1.0,1.0,118.0,0.4068965517241379,EHI2976268,A
1452,0.0,1.0,1.0,114.0,0.393103448275862,EHI3018211,A
1453,0.0,1.0,1.0,107.0,0.3689655172413793,EHI3164389,A
1454,0.0,1.0,1.0,155.0,0.5344827586206895,EHI3220286,A
1455,0.0689655172413793,0.992337164750958,0.9310344827586208,85.0,0.3482758620689654,EHI3336147,A
1456,0.0,1.0,1.0,67.0,0.2310344827586206,EHI3367304,A
1457,0.0,1.0,1.0,126.0,0.4344827586206896,EHI3381302,A
1458,0.0,1.0,1.0,152.0,0.5241379310344826,EHI3409978,A
1459,0.0,1.0,1.0,69.0,0.2379310344827585,EHI3422218,A
1460,0.0588235294117647,0.9857142857142858,0.9411764705882352,41.0,0.288235294117647,EHI3508680,A
1461,0.0,1.0,1.0,69.0,0.2379310344827585,EHI3534538,A
1462,0.0,1.0,1.0,193.0,0.66551724137931,EHI3547231,A
1463,0.0689655172413793,0.9437229437229436,0.9310344827586208,58.0,0.4758620689655172,EHI3632804,A
1464,0.0,1.0,1.0,237.0,0.8172413793103447,EHI3700082,A
1465,0.0,1.0,1.0,115.0,0.4259259259259259,EHI3712814,A
1466,0.0,1.0,1.0,159.0,0.5482758620689654,EHI3781976,A
1467,0.0,1.0,1.0,69.0,0.2379310344827585,EHI3797565,A
1468,0.0344827586206896,0.9855769230769232,0.9655172413793104,81.0,0.3620689655172413,EHI3851487,A
1469,0.0,1.0,1.0,87.0,0.3,EHI3944308,A
1470,0.0,1.0,1.0,124.0,0.4275862068965517,EHI4061457,A
1471,0.0,1.0,1.0,218.0,0.7517241379310342,EHI4155074,A
1472,0.0,1.0,1.0,101.0,0.3482758620689655,EHI4164829,A
1473,0.0,1.0,1.0,85.0,0.2931034482758619,EHI4336999,A
1474,0.0454545454545454,0.9807692307692308,0.9545454545454546,42.0,0.2272727272727272,EHI4347086,A
1475,0.0,1.0,1.0,67.0,0.2310344827586206,EHI4572750,A
1476,0.0,1.0,1.0,151.0,0.5206896551724136,EHI4598580,A
1477,0.0,1.0,1.0,108.0,0.3724137931034482,EHI4657620,A
1478,0.0344827586206896,0.996031746031746,0.9655172413793104,105.0,0.389655172413793,EHI4676458,A
1479,0.0,1.0,1.0,61.0,0.2103448275862068,EHI4857628,A
1480,0.0,1.0,1.0,121.0,0.4172413793103448,EHI4920541,A
1481,0.0689655172413793,0.992337164750958,0.9310344827586208,84.0,0.3448275862068966,EHI5033190,A
1482,0.0,1.0,1.0,130.0,0.4482758620689654,EHI5126354,A
1483,0.0689655172413793,0.989326765188834,0.9310344827586208,69.0,0.293103448275862,EHI5186460,A
1484,0.0,1.0,1.0,178.0,0.6137931034482756,EHI5278558,A
1485,0.0344827586206896,0.996031746031746,0.9655172413793104,116.0,0.4275862068965517,EHI5354205,A
1486,0.0,1.0,1.0,183.0,0.6310344827586207,EHI5371106,A
1487,0.0,1.0,1.0,85.0,0.293103448275862,EHI5554647,A
1488,0.0689655172413793,0.9775862068965516,0.9310344827586208,9.0,0.1137931034482758,EHI5624462,A
1489,0.0,1.0,1.0,97.0,0.3344827586206896,EHI5661362,A
1490,0.0,1.0,1.0,93.0,0.3206896551724137,EHI5695348,A
1491,0.0,1.0,1.0,230.0,0.7931034482758619,EHI5704964,A
1492,0.0344827586206896,0.9761904761904762,0.9655172413793104,73.0,0.3620689655172413,EHI5824442,A
1493,0.0,1.0,1.0,210.0,0.7241379310344825,EHI5880748,A
1494,0.0,1.0,1.0,124.0,0.4275862068965517,EHI5901240,A
1495,0.0,1.0,1.0,214.0,0.7379310344827584,EHI5911755,A
1496,0.0,1.0,1.0,100.0,0.3448275862068966,EHI6025527,A
1497,0.0344827586206896,0.9895833333333334,0.9655172413793104,46.0,0.1862068965517241,EHI6029449,A
1498,0.0,1.0,1.0,164.0,0.5655172413793103,EHI6163171,A
1499,0.0,1.0,1.0,127.0,0.4379310344827585,EHI6211138,A
1500,0.0,1.0,1.0,207.0,0.7137931034482756,EHI6228210,A
1501,0.1034482758620689,0.9834770114942528,0.896551724137931,176.0,0.8551724137931033,EHI6259184,A
1502,0.0,1.0,1.0,59.0,0.2107142857142856,EHI6529316,A
1503,0.0,1.0,1.0,169.0,0.582758620689655,EHI6571051,A
1504,0.0,1.0,1.0,164.0,0.5655172413793101,EHI6626491,A
1505,0.0,1.0,1.0,262.0,0.9034482758620686,EHI6679365,A
1506,0.0,1.0,1.0,187.0,0.6448275862068964,EHI6707246,A
1507,0.0,1.0,1.0,162.0,0.5586206896551724,EHI6764145,A
1508,0.0,1.0,1.0,183.0,0.6310344827586206,EHI6776400,A
