index,Agrawal_OOS_rate,Agrawal_beta_rate,Agrawal_alpha_level,Agrawal_lost_sales,Agrawal_pinball_loss,EHASTRA_EH_NUMMER,Magazine
1583,0.0,1.0,1.0,90.0,0.3103448275862068,EHJ1725178,A
1584,0.1034482758620689,0.9803639846743296,0.896551724137931,61.0,0.3482758620689655,EHJ1735888,A
1585,0.0,1.0,1.0,93.0,0.3206896551724137,EHJ1762227,A
1586,0.0344827586206896,0.9866666666666666,0.9655172413793104,65.0,0.2793103448275861,EHJ1835217,A
1587,0.0344827586206896,0.9885057471264368,0.9655172413793104,21.0,0.0999999999999999,EHJ1935224,A
1588,0.2758620689655172,0.898809523809524,0.7241379310344828,16.0,0.3034482758620691,EHJ2062069,A
1589,0.0,1.0,1.0,116.0,0.3999999999999999,EHJ2119052,A
1590,0.0,1.0,1.0,268.0,0.9241379310344826,EHJ2127705,A
1591,0.0,1.0,1.0,42.0,0.1448275862068965,EHJ2163152,A
1592,0.0,1.0,1.0,92.0,0.3172413793103448,EHJ2183264,A
1593,0.0344827586206896,0.9956896551724138,0.9655172413793104,58.0,0.2275862068965517,EHJ2256032,A
1594,0.0,1.0,1.0,92.0,0.3172413793103448,EHJ2287501,A
1595,0.0344827586206896,0.9910714285714286,0.9655172413793104,34.0,0.1448275862068965,EHJ2401677,A
1596,0.4827586206896552,0.926416878141016,0.5172413793103448,46.0,0.7931034482758621,EHJ2410500,A
1597,0.0,1.0,1.0,25.0,0.0862068965517241,EHJ2586481,A
1598,0.0344827586206896,0.9968652037617556,0.9655172413793104,283.0,1.0310344827586204,EHJ2636816,A
1599,0.1724137931034483,0.9685314685314684,0.8275862068965517,65.0,0.5551724137931033,EHJ2660371,A
1600,0.0416666666666666,0.9791666666666666,0.9583333333333334,47.0,0.2291666666666666,EHJ2736079,A
1601,0.1724137931034483,0.9642351017480018,0.8275862068965517,175.0,1.0448275862068963,EHJ2736660,A
1602,0.0,1.0,1.0,65.0,0.232142857142857,EHJ2790542,A
1603,0.0,1.0,1.0,195.0,0.6724137931034482,EHJ2793956,A
1604,0.0344827586206896,0.996551724137931,0.9655172413793104,78.0,0.2965517241379309,EHJ2852102,A
1605,0.0,1.0,1.0,39.0,0.1499999999999999,EHJ2908768,A
1606,0.0,1.0,1.0,78.0,0.2689655172413792,EHJ2919627,A
1607,0.0689655172413793,0.971153846153846,0.9310344827586208,36.0,0.2344827586206896,EHJ2962256,A
1608,0.0,1.0,1.0,297.0,1.0241379310344825,EHJ2979027,A
1609,0.1379310344827586,0.978544061302682,0.8620689655172413,73.0,0.4172413793103448,EHJ3021991,A
1610,0.0344827586206896,0.9846153846153848,0.9655172413793104,46.0,0.2137931034482758,EHJ3061051,A
1611,0.0,1.0,1.0,102.0,0.3517241379310344,EHJ3083762,A
1612,0.0,1.0,1.0,56.0,0.1931034482758619,EHJ3129842,A
1613,0.0344827586206896,0.9913793103448276,0.9655172413793104,86.0,0.3517241379310344,EHJ3211981,A
1614,0.0,1.0,1.0,43.0,0.1482758620689655,EHJ3411961,A
1615,0.0689655172413793,0.9851851851851852,0.9310344827586208,36.0,0.1793103448275861,EHJ3444675,A
1616,0.0689655172413793,0.9770114942528736,0.9310344827586208,18.0,0.1172413793103448,EHJ3510148,A
1617,0.0,1.0,1.0,114.0,0.393103448275862,EHJ3562755,A
1618,0.0344827586206896,0.988095238095238,0.9655172413793104,40.0,0.1655172413793103,EHJ3893697,A
1619,0.1379310344827586,0.958843537414966,0.8620689655172413,53.0,0.3758620689655172,EHJ3920371,A
1620,0.0,1.0,1.0,42.0,0.1448275862068965,EHJ4030125,A
1621,0.0,1.0,1.0,24.0,0.0827586206896551,EHJ4039922,A
1622,0.0344827586206896,0.9846938775510204,0.9655172413793104,40.0,0.2206896551724138,EHJ4053447,A
1623,0.0,1.0,1.0,148.0,0.5103448275862068,EHJ4261309,A
1624,0.1724137931034483,0.934567901234568,0.8275862068965517,25.0,0.2793103448275862,EHJ4320840,A
1625,0.0,1.0,1.0,44.0,0.1913043478260869,EHJ4366588,A
1626,0.0,1.0,1.0,125.0,0.4310344827586206,EHJ4368211,A
1627,0.0344827586206896,0.9891304347826086,0.9655172413793104,53.0,0.2103448275862068,EHJ4464626,A
1628,0.0,1.0,1.0,77.0,0.2655172413793102,EHJ4518375,A
1629,0.0,1.0,1.0,160.0,0.5517241379310343,EHJ4665782,A
1630,0.0,1.0,1.0,59.0,0.2034482758620689,EHJ4679594,A
1631,0.2413793103448276,0.930049261083744,0.7586206896551724,42.0,0.4758620689655172,EHJ4724359,A
1632,0.0,1.0,1.0,71.0,0.2448275862068965,EHJ4728075,A
1633,0.0,1.0,1.0,80.0,0.2758620689655172,EHJ4734688,A
1634,0.1379310344827586,0.960344827586207,0.8620689655172413,18.0,0.2,EHJ4843815,A
1635,0.0344827586206896,0.9907407407407408,0.9655172413793104,70.0,0.2965517241379309,EHJ4998326,A
1636,0.0,1.0,1.0,79.0,0.2724137931034482,EHJ5235507,A
1637,0.0689655172413793,0.9862068965517242,0.9310344827586208,33.0,0.1689655172413792,EHJ5288728,A
1638,0.0689655172413793,0.9879310344827584,0.9310344827586208,73.0,0.3620689655172414,EHJ5306505,A
1639,0.1481481481481481,0.9420289855072465,0.8518518518518519,19.0,0.1888888888888889,EHJ5319812,A
1640,0.0,1.0,1.0,78.0,0.2689655172413792,EHJ5334649,A
1641,0.0,1.0,1.0,53.0,0.1827586206896551,EHJ5363475,A
1642,0.0344827586206896,0.9956896551724138,0.9655172413793104,86.0,0.3241379310344827,EHJ5394914,A
1643,0.2758620689655172,0.9671791039464788,0.7241379310344828,85.0,0.789655172413793,EHJ5439987,A
1644,0.0344827586206896,0.9968652037617556,0.9655172413793104,117.0,0.4310344827586205,EHJ5513486,A
1645,0.0,1.0,1.0,132.0,0.4551724137931033,EHJ5545455,A
1646,0.0,1.0,1.0,149.0,0.5137931034482758,EHJ5567967,A
1647,0.0,1.0,1.0,74.0,0.2551724137931034,EHJ5779635,A
1648,0.0,1.0,1.0,24.0,0.0827586206896551,EHJ5807817,A
1649,0.1153846153846153,0.9470588235294118,0.8846153846153846,53.0,0.3269230769230768,EHJ5893798,A
1650,0.3103448275862069,0.8962523109074835,0.6896551724137931,94.0,1.4,EHJ5982315,A
1651,0.0,1.0,1.0,126.0,0.4344827586206896,EHJ5999430,A
1652,0.0,1.0,1.0,38.0,0.1310344827586206,EHJ6037320,A
1653,0.0,1.0,1.0,71.0,0.2448275862068964,EHJ6057390,A
1654,0.1034482758620689,0.9844827586206896,0.896551724137931,72.0,0.3586206896551723,EHJ6113516,A
1655,0.1111111111111111,0.9333333333333332,0.8888888888888888,23.0,0.2166666666666666,EHJ6121995,A
1656,0.0344827586206896,0.993103448275862,0.9655172413793104,96.0,0.3862068965517241,EHJ6148699,A
1657,0.1379310344827586,0.9655172413793104,0.8620689655172413,24.0,0.1931034482758619,EHJ6195422,A
1658,0.0,1.0,1.0,79.0,0.2724137931034482,EHJ6483596,A
1659,0.0,1.0,1.0,26.0,0.089655172413793,EHJ6491311,A
1660,0.0689655172413793,0.9807692307692308,0.9310344827586208,33.0,0.1689655172413793,EHJ6652591,A
1661,0.0689655172413793,0.9770114942528736,0.9310344827586208,15.0,0.1068965517241379,EHJ6827942,A
1662,0.0689655172413793,0.9821428571428572,0.9310344827586208,24.0,0.1379310344827586,EHJ6877545,A
1663,0.1379310344827586,0.9766009852216748,0.8620689655172413,46.0,0.296551724137931,EHJ6891469,A
1664,0.1034482758620689,0.9870689655172412,0.896551724137931,64.0,0.3034482758620689,EHJ7023571,A
1665,0.0344827586206896,0.9885057471264368,0.9655172413793104,19.0,0.093103448275862,EHJ7029961,A
1666,0.0,1.0,1.0,173.0,0.5965517241379308,EHJ7034607,A
1667,0.0344827586206896,0.9855072463768116,0.9655172413793104,64.0,0.2758620689655172,EHJ7046366,A
1668,0.0,1.0,1.0,35.0,0.1944444444444444,EHJ7075380,A
1669,0.1034482758620689,0.9827586206896552,0.896551724137931,58.0,0.2827586206896551,EHJ7315981,A
1670,0.0,1.0,1.0,111.0,0.382758620689655,EHJ7417408,A
1671,0.1034482758620689,0.975,0.896551724137931,38.0,0.2137931034482758,EHJ7472367,A
1672,0.0,1.0,1.0,170.0,0.586206896551724,EHJ7519502,A
1673,0.0689655172413793,0.9814814814814816,0.9310344827586208,44.0,0.2068965517241379,EHJ7573108,A
1674,0.0,1.0,1.0,137.0,0.4724137931034481,EHJ7595822,A
1675,0.0689655172413793,0.993103448275862,0.9310344827586208,55.0,0.2448275862068965,EHJ7597377,A
1676,0.0689655172413793,0.980246913580247,0.9310344827586208,57.0,0.2793103448275861,EHJ7835865,A
1677,0.0689655172413793,0.9916159567275188,0.9310344827586208,74.0,0.3655172413793103,EHJ7880174,A
1678,0.0344827586206896,0.9968652037617556,0.9655172413793104,89.0,0.3344827586206895,EHJ7912982,A
1679,0.0344827586206896,0.9744897959183672,0.9655172413793104,73.0,0.5275862068965518,EHJ8168762,A
1680,0.0,1.0,1.0,495.0,1.7068965517241377,EHJ8189449,A
1681,0.0344827586206896,0.996551724137931,0.9655172413793104,118.0,0.4344827586206896,EHJ8245185,A
1682,0.0,1.0,1.0,100.0,0.3448275862068964,EHJ8262238,A
1683,0.0,1.0,1.0,27.0,0.18,EHJ8395348,A
1684,0.0344827586206896,0.9885057471264368,0.9655172413793104,16.0,0.0827586206896551,EHJ8442241,A
1685,0.0344827586206896,0.9885057471264368,0.9655172413793104,15.0,0.0793103448275862,EHJ8465970,A
1686,0.0689655172413793,0.9876543209876544,0.9310344827586208,77.0,0.3206896551724137,EHJ8498097,A
1687,0.0,1.0,1.0,134.0,0.4620689655172412,EHJ8527291,A
1688,0.0,1.0,1.0,78.0,0.2689655172413793,EHJ8544450,A
1689,0.0714285714285714,0.9666666666666666,0.9285714285714286,23.0,0.2214285714285713,EHJ8596501,A
1690,0.0,1.0,1.0,45.0,0.1551724137931034,EHJ8614815,A
1691,0.0,1.0,1.0,96.0,0.3692307692307692,EHJ8615311,A
1692,0.1724137931034483,0.964726631393298,0.8275862068965517,55.0,0.3551724137931035,EHJ8619541,A
1693,0.0689655172413793,0.9901477832512317,0.9310344827586208,50.0,0.2275862068965517,EHJ8642246,A
1694,0.0344827586206896,0.9910714285714286,0.9655172413793104,38.0,0.1586206896551723,EHJ8664206,A
1695,0.0,1.0,1.0,38.0,0.1310344827586206,EHJ8667825,A
1696,0.037037037037037,0.9876543209876544,0.962962962962963,8.0,0.0592592592592592,EHJ8735430,A
1697,0.3448275862068966,0.9461854237716308,0.6551724137931034,56.0,0.7724137931034483,EHJ8879818,A
1698,0.0,1.0,1.0,66.0,0.2275862068965517,EHJ8928210,A
1699,0.0,1.0,1.0,40.0,0.1379310344827586,EHJ9129332,A
1700,0.0,1.0,1.0,100.0,0.3448275862068964,EHJ9147332,A
1701,0.0344827586206896,0.9938271604938272,0.9655172413793104,70.0,0.2689655172413793,EHJ9164097,A
1702,0.1034482758620689,0.971153846153846,0.896551724137931,40.0,0.2206896551724137,EHJ9197629,A
1703,0.0,1.0,1.0,265.0,0.9137931034482756,EHJ9253699,A
1704,0.0,1.0,1.0,161.0,0.5551724137931032,EHJ9286819,A
1705,0.0,1.0,1.0,41.0,0.1413793103448275,EHJ9386449,A
1706,0.1034482758620689,0.9637931034482758,0.896551724137931,24.0,0.2206896551724137,EHJ9400946,A
1707,0.0,1.0,1.0,81.0,0.2793103448275861,EHJ9411960,A
1708,0.0,1.0,1.0,40.0,0.1379310344827586,EHJ9443516,A
1709,0.0689655172413793,0.9821428571428572,0.9310344827586208,22.0,0.1310344827586206,EHJ9451498,A
1710,0.0,1.0,1.0,83.0,0.2862068965517241,EHJ9606686,A
1711,0.0689655172413793,0.9775862068965516,0.9310344827586208,40.0,0.2206896551724138,EHJ9657567,A
1712,0.1379310344827586,0.96875,0.8620689655172413,41.0,0.3068965517241378,EHJ9789150,A
1713,0.0833333333333333,0.95,0.9166666666666666,40.0,0.3333333333333333,EHJ9798482,A
1714,0.1034482758620689,0.9574074074074076,0.896551724137931,42.0,0.3103448275862069,EHJ9816001,A
1715,0.1724137931034483,0.9456521739130436,0.8275862068965517,42.0,0.2827586206896551,EHJ9836864,A
1716,0.0689655172413793,0.9910714285714286,0.9310344827586208,62.0,0.2689655172413793,EHJ9881629,A
1717,0.0,1.0,1.0,100.0,0.3448275862068966,EHJ9923970,A
1718,0.0344827586206896,0.993103448275862,0.9655172413793104,22.0,0.1034482758620689,EHA0020265,B
1719,0.1379310344827586,0.9632183908045976,0.8620689655172413,29.0,0.2655172413793102,EHA0038066,B
1720,0.0,1.0,1.0,81.0,0.2793103448275861,EHA0101910,B
1721,0.0344827586206896,0.9956896551724138,0.9655172413793104,61.0,0.2379310344827585,EHA0158067,B
1722,0.0,1.0,1.0,73.0,0.2517241379310345,EHA0231386,B
1723,0.1666666666666666,0.8703703703703702,0.8333333333333334,26.0,0.3222222222222222,EHA0261511,B
1724,0.1538461538461538,0.9333333333333336,0.8461538461538461,20.0,0.2615384615384615,EHA0261979,B
1725,0.0,1.0,1.0,68.0,0.2344827586206896,EHA0372748,B
1726,0.0,1.0,1.0,56.0,0.193103448275862,EHA0483721,B
1727,0.2068965517241379,0.9360544217687076,0.7931034482758621,45.0,0.4586206896551724,EHA0760309,B
1728,0.0,1.0,1.0,51.0,0.1758620689655172,EHA0824908,B
1729,0.0,1.0,1.0,82.0,0.2827586206896551,EHA0989127,B
1730,0.2068965517241379,0.966256157635468,0.7931034482758621,60.0,0.4275862068965516,EHA1292325,B
1731,0.0,1.0,1.0,69.0,0.2379310344827585,EHA1354648,B
1732,0.0,1.0,1.0,32.0,0.1103448275862068,EHA1409929,B
1733,0.0344827586206896,0.9978448275862069,0.9655172413793104,145.0,0.5275862068965517,EHA1461748,B
1734,0.1724137931034483,0.9367816091954022,0.8275862068965517,19.0,0.2310344827586206,EHA1743721,B
1735,0.0689655172413793,0.981609195402299,0.9310344827586208,30.0,0.1862068965517241,EHA1804454,B
1736,0.1724137931034483,0.9609195402298848,0.8275862068965517,38.0,0.296551724137931,EHA1818452,B
1737,0.0,1.0,1.0,237.0,0.8172413793103448,EHA1871847,B
1738,0.0689655172413793,0.971153846153846,0.9310344827586208,40.0,0.2206896551724137,EHA1942424,B
1739,0.0,1.0,1.0,47.0,0.1620689655172413,EHA2046118,B
1740,0.0,1.0,1.0,110.0,0.3793103448275862,EHA2245530,B
1741,0.0344827586206896,0.9955357142857144,0.9655172413793104,100.0,0.3724137931034482,EHA2365485,B
1742,0.15,0.9411764705882352,0.85,27.0,0.3349999999999999,EHA2543132,B
1743,0.1724137931034483,0.9844827586206896,0.8275862068965517,48.0,0.3586206896551724,EHA2736542,B
1744,0.0,1.0,1.0,92.0,0.3172413793103447,EHA2748409,B
1745,0.0,1.0,1.0,75.0,0.2586206896551724,EHA3142231,B
1746,0.0344827586206896,0.9950738916256158,0.9655172413793104,82.0,0.3103448275862068,EHA3347179,B
1747,0.0,1.0,1.0,116.0,0.3999999999999999,EHA3356037,B
1748,0.2068965517241379,0.9316091954022988,0.7931034482758621,34.0,0.393103448275862,EHA3472819,B
1749,0.0,1.0,1.0,99.0,0.3413793103448276,EHA3804289,B
1750,0.0,1.0,1.0,145.0,0.4999999999999999,EHA3812714,B
1751,0.0,1.0,1.0,100.0,0.3846153846153845,EHA3831032,B
1752,0.0344827586206896,0.9846153846153848,0.9655172413793104,65.0,0.2793103448275861,EHA4106277,B
1753,0.0689655172413793,0.9880268199233716,0.9310344827586208,47.0,0.2448275862068964,EHA4118250,B
1754,0.1724137931034483,0.9130434782608696,0.8275862068965517,33.0,0.3068965517241379,EHA4164254,B
1755,0.1111111111111111,0.97,0.8888888888888888,29.0,0.1962962962962963,EHA4203404,B
1756,0.0,1.0,1.0,40.0,0.1379310344827586,EHA4327604,B
1757,0.0689655172413793,0.9732758620689655,0.9310344827586208,65.0,0.6103448275862069,EHA4526295,B
1758,0.1379310344827586,0.987460815047022,0.8620689655172413,52.0,0.289655172413793,EHA4603887,B
1759,0.3846153846153846,0.8484848484848484,0.6153846153846154,13.0,0.4076923076923077,EHA4679726,B
1760,0.0689655172413793,0.9783251231527094,0.9310344827586208,42.0,0.2551724137931034,EHA4818152,B
1761,0.0,1.0,1.0,54.0,0.186206896551724,EHA4864856,B
1762,0.0344827586206896,0.9961685823754788,0.9655172413793104,89.0,0.3344827586206896,EHA4992448,B
1763,0.0,1.0,1.0,75.0,0.2586206896551724,EHA5218549,B
1764,0.0689655172413793,0.9770114942528736,0.9310344827586208,85.0,0.596551724137931,EHA5281604,B
1765,0.0,1.0,1.0,59.0,0.2034482758620689,EHA5284699,B
1766,0.0,1.0,1.0,6.0,0.0206896551724137,EHA5814598,B
1767,0.0,1.0,1.0,262.0,0.9034482758620688,EHA5869892,B
1768,0.0344827586206896,0.9862068965517242,0.9655172413793104,30.0,0.1586206896551723,EHA5950789,B
1769,0.0344827586206896,0.993103448275862,0.9655172413793104,36.0,0.1517241379310344,EHA5994002,B
1770,0.0454545454545454,0.99375,0.9545454545454546,98.0,0.4818181818181817,EHA6151316,B
1771,0.0,1.0,1.0,79.0,0.2724137931034482,EHA6361154,B
1772,0.0344827586206896,0.9961685823754788,0.9655172413793104,66.0,0.2551724137931033,EHA6387164,B
1773,0.0,1.0,1.0,117.0,0.4034482758620689,EHA6394108,B
1774,0.1666666666666666,0.8333333333333334,0.8333333333333334,16.0,0.2222222222222222,EHA6422955,B
1775,0.0,1.0,1.0,45.0,0.1799999999999999,EHA6544969,B
1776,0.074074074074074,0.9958847736625516,0.925925925925926,101.0,0.4333333333333332,EHA6584247,B
1777,0.0344827586206896,0.9897959183673468,0.9655172413793104,95.0,0.3827586206896551,EHA6738585,B
1778,0.0344827586206896,0.9913793103448276,0.9655172413793104,40.0,0.1655172413793103,EHA6824869,B
1779,0.4137931034482758,0.9298029556650248,0.5862068965517242,27.0,0.506896551724138,EHA6935908,B
1780,0.0357142857142857,0.9907407407407408,0.9642857142857144,35.0,0.1535714285714285,EHA7367505,B
1781,0.1034482758620689,0.973809523809524,0.896551724137931,44.0,0.2620689655172413,EHA7509734,B
1782,0.3793103448275862,0.8630952380952381,0.6206896551724138,15.0,0.3827586206896552,EHA7763610,B
1783,0.0,1.0,1.0,229.0,0.7896551724137929,EHA7968627,B
1784,0.0689655172413793,0.9827586206896552,0.9310344827586208,31.0,0.1620689655172414,EHA8014980,B
1785,0.0,1.0,1.0,170.0,0.586206896551724,EHA8026351,B
1786,0.0,1.0,1.0,43.0,0.1482758620689654,EHA8191290,B
1787,0.3448275862068966,0.871794871794872,0.6551724137931034,26.0,0.3655172413793104,EHA8340794,B
1788,0.0344827586206896,0.9885057471264368,0.9655172413793104,62.0,0.2689655172413793,EHA8687007,B
1789,0.0,1.0,1.0,120.0,0.4137931034482757,EHA8748465,B
1790,0.0,1.0,1.0,72.0,0.2482758620689654,EHA8825368,B
1791,0.1379310344827586,0.9770114942528736,0.8620689655172413,35.0,0.2310344827586206,EHA8853150,B
1792,0.2068965517241379,0.9230158730158732,0.7931034482758621,40.0,0.5241379310344827,EHA8889495,B
1793,0.0,1.0,1.0,97.0,0.3344827586206897,EHA8987714,B
1794,0.5172413793103449,0.8968938149972633,0.4827586206896551,39.0,0.8241379310344826,EHA9000902,B
1795,0.0,1.0,1.0,109.0,0.3758620689655172,EHA9236156,B
1796,0.0344827586206896,0.988095238095238,0.9655172413793104,16.0,0.0827586206896551,EHA9279105,B
1797,0.0,1.0,1.0,14.0,0.0482758620689655,EHA9284029,B
1798,0.0,1.0,1.0,68.0,0.2344827586206896,EHA9345422,B
1799,0.0,1.0,1.0,93.0,0.3206896551724137,EHA9364515,B
1800,0.0689655172413793,0.9761904761904762,0.9310344827586208,16.0,0.1103448275862069,EHA9459356,B
1801,0.0,1.0,1.0,40.0,0.1379310344827586,EHA9475334,B
1802,0.0769230769230769,0.9333333333333332,0.9230769230769232,34.0,0.2538461538461538,EHA9625309,B
1803,0.0,1.0,1.0,17.0,0.0586206896551724,EHA9766290,B
1804,0.0344827586206896,0.9971264367816092,0.9655172413793104,82.0,0.3103448275862068,EHA9928740,B
1805,0.0,1.0,1.0,101.0,0.3482758620689655,EHA9976198,B
1806,0.0,1.0,1.0,50.0,0.1724137931034482,EHA9980580,B
1807,0.1379310344827586,0.9700191570881226,0.8620689655172413,55.0,0.4103448275862069,EHB0023505,B
1808,0.074074074074074,0.9649122807017544,0.925925925925926,29.0,0.1666666666666666,EHB0044456,B
1809,0.0,1.0,1.0,58.0,0.4142857142857142,EHB0124621,B
1810,0.0344827586206896,0.9942528735632185,0.9655172413793104,65.0,0.2517241379310344,EHB0177765,B
1811,0.1034482758620689,0.9333333333333332,0.896551724137931,44.0,0.3448275862068964,EHB0362509,B
1812,0.0344827586206896,0.9885057471264368,0.9655172413793104,34.0,0.1448275862068965,EHB0389426,B
1813,0.0344827586206896,0.978448275862069,0.9655172413793104,33.0,0.2517241379310344,EHB0497938,B
1814,0.0344827586206896,0.9973474801061007,0.9655172413793104,126.0,0.4620689655172413,EHB0564315,B
1815,0.0,1.0,1.0,46.0,0.1586206896551723,EHB0565230,B
1816,0.1034482758620689,0.9565217391304348,0.896551724137931,25.0,0.1689655172413793,EHB0798974,B
1817,0.0,1.0,1.0,59.0,0.2458333333333332,EHB0801961,B
1818,0.0,1.0,1.0,241.0,0.8310344827586205,EHB1128931,B
1819,0.0,1.0,1.0,105.0,0.3620689655172414,EHB1142912,B
1820,0.4285714285714285,0.8952380952380953,0.5714285714285714,29.0,0.5607142857142857,EHB1180951,B
1821,0.2068965517241379,0.974616858237548,0.7931034482758621,38.0,0.2965517241379309,EHB1431927,B
1822,0.1,0.9748677248677248,0.9,58.0,0.4099999999999998,EHB1530837,B
1823,0.0344827586206896,0.992063492063492,0.9655172413793104,81.0,0.3344827586206895,EHB1576616,B
1824,0.0,1.0,1.0,56.0,0.193103448275862,EHB1618736,B
1825,0.0344827586206896,0.9885057471264368,0.9655172413793104,24.0,0.1103448275862069,EHB1698794,B
1826,0.0,1.0,1.0,95.0,0.3275862068965516,EHB1720498,B
1827,0.1379310344827586,0.983303334596438,0.8620689655172413,53.0,0.3758620689655171,EHB1780729,B
1828,0.1428571428571428,0.9523809523809524,0.8571428571428572,13.0,0.1607142857142857,EHB1814534,B
1829,0.0344827586206896,0.9956896551724138,0.9655172413793104,74.0,0.282758620689655,EHB1917439,B
1830,0.3103448275862069,0.9038587848932677,0.6896551724137931,41.0,0.5551724137931034,EHB2012132,B
1831,0.0,1.0,1.0,55.0,0.189655172413793,EHB2069925,B
1832,0.0,1.0,1.0,104.0,0.3586206896551723,EHB2209741,B
1833,0.0,1.0,1.0,59.0,0.2034482758620689,EHB2304716,B
1834,0.1379310344827586,0.9729064039408868,0.8620689655172413,32.0,0.2482758620689654,EHB2651337,B
1835,0.0588235294117647,0.9545454545454546,0.9411764705882352,20.0,0.1647058823529411,EHB2670752,B
1836,0.0344827586206896,0.9866666666666666,0.9655172413793104,23.0,0.1068965517241379,EHB2785651,B
1837,0.0,1.0,1.0,89.0,0.3068965517241379,EHB2831790,B
1838,0.0357142857142857,0.9833333333333332,0.9642857142857144,28.0,0.1285714285714285,EHB2862511,B
1839,0.0625,0.9696969696969696,0.9375,15.0,0.14375,EHB2917526,B
1840,0.0344827586206896,0.9913793103448276,0.9655172413793104,19.0,0.093103448275862,EHB3056697,B
1841,0.0,1.0,1.0,100.0,0.3448275862068964,EHB3068539,B
1842,0.0,1.0,1.0,218.0,0.7517241379310341,EHB3106467,B
1843,0.0689655172413793,0.9864532019704434,0.9310344827586208,61.0,0.293103448275862,EHB3109592,B
1844,0.0,1.0,1.0,45.0,0.1551724137931034,EHB3242342,B
1845,0.0,1.0,1.0,64.0,0.2206896551724137,EHB3285002,B
1846,0.0689655172413793,0.9827586206896552,0.9310344827586208,35.0,0.1758620689655172,EHB3306776,B
1847,0.0,1.0,1.0,86.0,0.2965517241379309,EHB3453091,B
1848,0.0,1.0,1.0,38.0,0.1310344827586206,EHB3473295,B
1849,0.0344827586206896,0.9885057471264368,0.9655172413793104,17.0,0.0862068965517241,EHB3707636,B
1850,0.0,1.0,1.0,161.0,0.5551724137931032,EHB3726854,B
1851,0.1785714285714285,0.8873015873015873,0.8214285714285714,35.0,0.4107142857142857,EHB3739108,B
1852,0.0,1.0,1.0,247.0,0.9148148148148146,EHB3861747,B
1853,0.0384615384615384,0.9777777777777776,0.9615384615384616,31.0,0.1499999999999999,EHB3904860,B
1854,0.0,1.0,1.0,79.0,0.2724137931034482,EHB4486710,B
1855,0.1379310344827586,0.9655172413793104,0.8620689655172413,32.0,0.2206896551724137,EHB4999226,B
1856,0.0833333333333333,0.968253968253968,0.9166666666666666,16.0,0.1333333333333333,EHB5024640,B
1857,0.0,1.0,1.0,120.0,0.4137931034482758,EHB5290891,B
1858,0.0,1.0,1.0,118.0,0.4068965517241378,EHB5406687,B
1859,0.0689655172413793,0.9545454545454546,0.9310344827586208,37.0,0.2379310344827585,EHB5422561,B
1860,0.0,1.0,1.0,45.0,0.2142857142857142,EHB5467094,B
1861,0.0,1.0,1.0,83.0,0.2862068965517241,EHB5602288,B
1862,0.0344827586206896,0.9897959183673468,0.9655172413793104,49.0,0.2241379310344827,EHB5706418,B
1863,0.0,1.0,1.0,130.0,0.4482758620689654,EHB5767575,B
1864,0.0,1.0,1.0,91.0,0.3137931034482757,EHB5842526,B
1865,0.0,1.0,1.0,34.0,0.1172413793103448,EHB5948937,B
1866,0.0,1.0,1.0,84.0,0.289655172413793,EHB5992286,B
1867,0.0344827586206896,0.9942528735632185,0.9655172413793104,45.0,0.1827586206896551,EHB6010125,B
1868,0.0,1.0,1.0,68.0,0.2344827586206896,EHB6095625,B
1869,0.0,1.0,1.0,141.0,0.486206896551724,EHB6102570,B
1870,0.0,1.0,1.0,93.0,0.3206896551724137,EHB6131419,B
1871,0.0344827586206896,0.9910714285714286,0.9655172413793104,61.0,0.2655172413793102,EHB6216032,B
1872,0.0344827586206896,0.9956896551724138,0.9655172413793104,100.0,0.3724137931034482,EHB6218822,B
1873,0.1034482758620689,0.9513888888888888,0.896551724137931,35.0,0.2310344827586206,EHB6360116,B
1874,0.1724137931034483,0.9671592775041052,0.8275862068965517,37.0,0.293103448275862,EHB6701354,B
1875,0.0689655172413793,0.9831203279479142,0.9310344827586208,75.0,0.4241379310344826,EHB6715346,B
1876,0.1724137931034483,0.9206349206349208,0.8275862068965517,33.0,0.6655172413793103,EHB6718946,B
1877,0.1034482758620689,0.9712643678160918,0.896551724137931,41.0,0.2517241379310344,EHB6767359,B
1878,0.0,1.0,1.0,75.0,0.2586206896551724,EHB6861537,B
1879,0.0689655172413793,0.995943204868154,0.9310344827586208,105.0,0.4172413793103447,EHB7023686,B
1880,0.0689655172413793,0.9851851851851852,0.9310344827586208,50.0,0.2275862068965516,EHB7072497,B
1881,0.1379310344827586,0.9540229885057472,0.8620689655172413,14.0,0.1586206896551724,EHB7200902,B
1882,0.0,1.0,1.0,137.0,0.4724137931034481,EHB7205126,B
1883,0.0,1.0,1.0,20.0,0.0689655172413793,EHB7266146,B
1884,0.0,1.0,1.0,53.0,0.3533333333333333,EHB7526941,B
1885,0.0,1.0,1.0,27.0,0.0964285714285714,EHB7588858,B
1886,0.0,1.0,1.0,75.0,0.2586206896551724,EHB7622220,B
1887,0.0689655172413793,0.9940760389036252,0.9310344827586208,207.0,0.8517241379310343,EHB7664911,B
1888,0.0,1.0,1.0,49.0,0.1689655172413792,EHB7794529,B
1889,0.1379310344827586,0.9648809523809524,0.8620689655172413,36.0,0.2620689655172413,EHB8003432,B
1890,0.1724137931034483,0.942528735632184,0.8275862068965517,21.0,0.2103448275862068,EHB8023322,B
